Query,Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes,Video Published,Comment Published
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,How can America spread democracy when their own house is in a mess,UgzF5K-ek5TNGdlnGgh4AaABAg,3,21,2021-06-02T15:23:12Z,2021-06-04T12:26:40Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"Election process aside, how do these people not know that there is a clear line of succession if something happens to Biden? Oy.",UgyILFb_8TvF10fnzVZ4AaABAg,1,7,2021-06-02T15:23:12Z,2021-06-04T19:15:57Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"Yes , and the rest of the patients will Salut him at every encounter.",UgyiHPc2oMAi-xREzRd4AaABAg,0,7,2021-06-02T15:23:12Z,2021-06-03T23:03:09Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,So when August rolls around and his prophecy is denied who's wants to give him the bad news? 😂,Ugy0973w-j3UB_AF_SZ4AaABAg,14,16,2021-06-02T15:23:12Z,2021-06-04T23:29:34Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"The song ""Only in America"" , takes on a whole new meaning. Craziness prevails. Gun laws are farcical. A scary place for so called ""normal"" people.",UgyJd2Hw6xaagv_05gd4AaABAg,2,7,2021-06-02T15:23:12Z,2021-06-04T13:25:04Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,You'd think people would be more concerned about policies rather than personalities.,UgzJTlQwwy6V6vaRI9F4AaABAg,0,5,2021-06-02T15:23:12Z,2021-06-03T12:59:30Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,Sounds like sometime in August is the big event. I guess we better get ready to stand our ground.,Ugyd6hLk9VW5rVTEozJ4AaABAg,31,35,2021-06-02T15:23:12Z,2021-06-03T22:57:27Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"It’s been days now and every time I hear this “reinstatement “ term used, I still laugh.  I always knew tRump is a real clown.",UgxRdrWV4j_waojfftl4AaABAg,0,3,2021-06-02T15:23:12Z,2021-06-05T00:29:59Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,he will be “reinstated” to the looney bin!,Ugx_jdrBewjVqimvySh4AaABAg,4,19,2021-06-02T15:23:12Z,2021-06-04T05:56:29Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"Only in America, he's out of office and the madness is ongoing.",Ugw3flmNtlAGFMFNAGJ4AaABAg,57,189,2021-06-02T15:23:12Z,2021-06-04T00:00:43Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,If he’s reinstated the sky is gonna start falling and Aretha Franklin is gonna be singing at the next award show,Ugw7lmKEhAhDBX9N69h4AaABAg,5,8,2021-06-02T15:23:12Z,2021-06-04T02:34:16Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,He'll be throwing rice and yelling at pigeons in the park alone by August...,UgySiRt2WMSA948Lfpt4AaABAg,21,152,2021-06-02T15:23:12Z,2021-06-02T15:26:52Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,As a little kid I had no idea the rich guy with the big square head and the golden toilet was gonna cause this much destruction in the country when I got older.,UgwfN_j3_WsMxryg-pt4AaABAg,4,17,2021-06-02T15:23:12Z,2021-06-03T12:52:16Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,He will be indicted and sent to prison by the end of this year where he long belongs!,UgzujUQ3qPq_kQi-v214AaABAg,10,14,2021-06-02T15:23:12Z,2021-06-03T19:49:07Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,He's like Norman Bates sitting in the padded cell in the last scene of Psycho,UgwemVeHavDl5YO65BB4AaABAg,3,29,2021-06-02T15:23:12Z,2021-06-04T17:25:18Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"To paraphrase the Dobbies.  ""No wise man has the power to reason away what a fool believes """,Ugxsbbh0g_l5OWN4Cwt4AaABAg,1,5,2021-06-02T15:23:12Z,2021-06-03T20:07:06Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"When they re-audit the audit of the audit of the recount of the election in GA, will Donald finally find his 11,780 votes he asked for?",UgyKtC0mkLa2sgc1O2J4AaABAg,9,14,2021-06-02T15:23:12Z,2021-06-04T16:56:04Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,We will never hold this Union together if we don’t educate our voting citizens. We must teach civics and appreciation of our laws again. These nuts and demagogues only survive by deceiving the uneducated and ignorant.,Ugygm9ev2eARXN75ltF4AaABAg,22,88,2021-06-02T15:23:12Z,2021-06-03T20:57:22Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"He'll be running around his cell (possibly padded, if not barred) saying, ""I am the president""",UgxhjMPTo1giX11V8VR4AaABAg,0,1,2021-06-02T15:23:12Z,2021-06-05T05:37:59Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,Here we go again.  When it fails they'll say Antifa did it.,UgwyJL79eU7_ZBZvJyt4AaABAg,0,1,2021-06-02T15:23:12Z,2021-06-04T01:37:39Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,He's going to be the President of the Soap on a Rope Club at Folsum Prison.      🤓,Ugz0fuDfEl4Dd6XnvKV4AaABAg,21,305,2021-06-02T15:23:12Z,2021-06-02T21:28:43Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"I love it!   I used to be concerned about their lack of connection to reality, but now that they are 100% out of power, I find it funny and it makes my day.",UgxQ2pWFgUBVztLP2nB4AaABAg,0,3,2021-06-02T15:23:12Z,2021-06-03T18:34:22Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"what possible reason or scenario would he suddenly be reinstated?  And if he was, he would get right back to golfing and destroying the world. Really good plan",Ugyzw12i9sGcT7-0oct4AaABAg,5,14,2021-06-02T15:23:12Z,2021-06-04T16:48:02Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"Ravings of a madman his for profit lackeys, and fanatic Q wingnuts.",UgxGgwyT45b2EdPizTh4AaABAg,12,77,2021-06-02T15:23:12Z,2021-06-03T12:53:00Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"I don’t know about reinstated. Incarcerated more than likely, admitted to an institution?. Yes please!.",UgxKmXyuJa-IyQMgP714AaABAg,8,66,2021-06-02T15:23:12Z,2021-06-03T22:02:20Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"""Nothing in all the world is more dangerous than sincere ignorance and conscientious stupidity."" ~~MLK Jr.",UgwdRVzYZcfHgvrkRj14AaABAg,462,2650,2021-06-02T15:23:12Z,2021-06-02T16:36:44Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"They are confusing ""reinstated"" with ""incarcerated"".",UgynzyW2PQWW9YW1TBV4AaABAg,10,35,2021-06-02T15:23:12Z,2021-06-04T14:26:08Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,While America fiddles the rest of the world grows more powerful.,Ugxd4ld0G3rUKQiWkhJ4AaABAg,2,4,2021-06-02T15:23:12Z,2021-06-04T21:35:44Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"One time in 1945 one Dictator of a country thought that an assault by one of his Generals, could break the millions enemy forces around his capital.


Let’s just say he was lost in his delusions that day. And afraid to lose...",UgzZBEo0NIEhp2jICt94AaABAg,0,2,2021-06-02T15:23:12Z,2021-06-04T18:27:09Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,He will be reinstated. In his own crazy mind. Lol 😂,Ugy-d3i2taAjdlUr0dB4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-04T11:13:44Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,Sounds like a threat to overthrow the American government in favor of a dictatorship. I'll support our American troops that defend the constitution from domestic enemies.,UgxEekfvvcZEc8iv6P94AaABAg,456,1755,2021-06-02T15:23:12Z,2021-06-02T15:27:28Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,Whaaaat the fuuuuuuh......!!! This insanity just never stops.,UgyAgDkc4umPr67DdMR4AaABAg,2,60,2021-06-02T15:23:12Z,2021-06-03T15:35:25Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,Trump said ? Who did he say it to ? Is there a recording ? Maybe a screenshot of a text or email ? Anything ?,UgymQ_TT8zuf7sDBiSZ4AaABAg,0,2,2021-06-02T15:23:12Z,2021-06-03T17:21:26Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"Haberman, one of the many that helps him exist.",UgyYqqjWVX0JnSTqrpJ4AaABAg,1,2,2021-06-02T15:23:12Z,2021-06-03T16:10:28Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,Chump will move the date every few months to keep the donations coming in. It's sad there are so many stupid Chumpers.,UgxytyW69fMXO0p_tfF4AaABAg,4,32,2021-06-02T15:23:12Z,2021-06-03T14:50:49Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,He’s confused about reinstated with incarcerated!,Ugz4srYpsQPtNLdZoiZ4AaABAg,16,218,2021-06-02T15:23:12Z,2021-06-02T22:40:44Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,I think Rtump has an August deadline for a late payment and needs his clan's wallets.,Ugxc5lClbSNdmuV2JCN4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-04T05:15:29Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,There would come a day when technology would surpass human interaction. There will be a generation of idiots. That day is here.,Ugx4Q_CE4KWzaNmvIsF4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-03T15:05:08Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"If this happens, a repeat of 1861 is a sure thing.",UgwDKeu_ldsuZAs3XG94AaABAg,0,1,2021-06-02T15:23:12Z,2021-06-04T02:43:01Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,He's desperately trying to get back in office so that he can avoid prosecution from his crimes.  NY needs to step it up!,Ugys3pEsBwvZ3D0iKz94AaABAg,125,525,2021-06-02T15:23:12Z,2021-06-02T16:50:16Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,I never expected to see this level of delusion now. Even from him. Wwoooow.,UgzMmecj8jQ6al7XgsB4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-04T05:40:55Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"His new ""reinstatement"" date will always be ""just 2 months away"".",Ugz1lIaiye553vmtN7x4AaABAg,9,72,2021-06-02T15:23:12Z,2021-06-03T14:17:48Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"The true ""Deep State"" is the deep state of denial Trump and his MAGA minions are in.",UgxJjAL1Cy_e6YLkZxN4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-04T10:00:38Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"I expect to be able to fly tomorrow - watched many birds how to do it.
Trump had more than enough chances to do it right.",Ugy0x0J-K00YEo_h3PV4AaABAg,0,1,2021-06-02T15:23:12Z,2021-06-03T22:04:33Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,He has to come back to at least give his healthcare plan.,Ugxj8mcxrHxzB9TY-9x4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-04T17:26:08Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,I honestly feel that he needs to be evaluated...no joke.,UgzftZtZBRpRZ8pyZuF4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-03T23:29:21Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"The man is absolutely out  of his mind he really believes he must be untouchable, I hope he gets what he deserves!! Lies lies lies, and immoral to the core!! Satan incarnate",Ugzh1NsRBc1LjF2aoEF4AaABAg,11,39,2021-06-02T15:23:12Z,2021-06-04T11:27:32Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,I’m just sitting here thinking. Y’all funny as fuck. If it hasn’t a issue it wouldn’t be a conversation. Times to be honest,UgyKyaCltmHy6ECTTOB4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-04T02:58:18Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,Pure fantasy for his rubes to keep giving him cash.,UgzddrNXSloXK7i--FN4AaABAg,41,351,2021-06-02T15:23:12Z,2021-06-02T15:23:59Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,I wish news would quit giving DT air time.  He says things simply to dominate the news cycle and you bite every time.,UgyGHaQ3PRgL_WmrZDB4AaABAg,1,11,2021-06-02T15:23:12Z,2021-06-03T23:19:33Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,This is from the same guy that told us in March that covid would disappear by summer 2020.,Ugwyids7XLHhDFhr-SF4AaABAg,1,3,2021-06-02T15:23:12Z,2021-06-04T04:55:31Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"Remember this day when you mocked me.
Remember this day when you doubted me.
Remember this day when you lied about me.


Remember *ALL* of this in August",Ugxxebte4iJWdgGwM7B4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-04T16:54:44Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,Donalds Delusions. August will be his March reality. I guess when he doesnt get his way he will subtly call to arms all his Jan 6 supporters.,UgwCIekt0KF-R89hdBJ4AaABAg,0,8,2021-06-02T15:23:12Z,2021-06-03T13:56:41Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"Incredible how the level of ignorance is at an all time high in the USA,",UgwImpO83BR3UvtyagF4AaABAg,116,552,2021-06-02T15:23:12Z,2021-06-02T23:13:38Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"The stupidity is, the people that are believing this nonsense.",Ugysa02fd3cdVatsJNV4AaABAg,6,28,2021-06-02T15:23:12Z,2021-06-04T20:38:56Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"How else is he going to con more donations out of the fools who still listen to him.  Got to have a donation deadline to work against.  They will just keep pushing and pushing the ""date"" of some event out as needed to stay relevant.",UgxfsmAOyiGxY4S8kqh4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-04T01:16:45Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"I remember when Conservatives fought to have Bidens cognitive skills tested. 
Then again, with all the criminal investigations going on around him, his campaign, and his finances. It's all he has left to keep pumping up his 75 million voters to save him. Conservatives have always wanted to take over this country since the Civil war and Trump is pushing them over the edge to act on it.",Ugy7eCeGjch93zflaFV4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-04T01:31:57Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"It’s all about the money, the conditioned will keep sending them money!",UgwP8GBcAU7_2_5we-14AaABAg,2,18,2021-06-02T15:23:12Z,2021-06-03T22:29:09Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,He’s got a better chance of being both indicted and convicted than being reinstated to anything.,Ugw4d03B3GR4qPwCfG14AaABAg,11,120,2021-06-02T15:23:12Z,2021-06-02T16:35:04Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"When August comes and goes, there'll be a new date !",Ugx7bEHQoQH9YSX9mnp4AaABAg,6,18,2021-06-02T15:23:12Z,2021-06-03T13:18:50Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,Yes and in August I'll inherit Jeff Bezos' wealth and the controlling shares in Amazon 🙄. I guess he has to grift some more to pay those blog hosting fees.,UgxhtO47hVme0A1SNZV4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-04T02:15:30Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,Can you imagine the lies tRumpf has told throughout his life,Ugz1DF67ksH71RbM7UZ4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-05T12:55:05Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"“ We found that Joe Biden was behind the attack” 
Or is at fault in some way.......",UgzI0uTdGVdrGyk0RRh4AaABAg,1,0,2021-06-02T15:23:12Z,2021-06-03T21:37:02Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"Unbelievable what’s happening to America. Sad, just sad 😔",Ugx_cKqYM3ymQVl2OYV4AaABAg,23,104,2021-06-02T15:23:12Z,2021-06-02T15:30:10Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,Who's going to reinstate trump as president? That is the question.,UgwP0nWV25oplWI0s154AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-05T04:44:28Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,He’s regurgitating the voices he hears in his empty head!  All kinds of voices bouncing around in there! Plenty of room!,Ugx9Sw8wNWtgPQbtI114AaABAg,1,8,2021-06-02T15:23:12Z,2021-06-04T16:54:57Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,Just when you think it can’t get any crazier!,Ugz7ghTUy8YNasTTXCx4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-03T20:31:18Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,And he still has control over YOU Maggie,Ugz9ybtkYV54T750Pxx4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-03T21:58:36Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,These goalposts have been moved so many times they've had wheels installed on them.,UgyQbIwKMRf5AEQqh9x4AaABAg,2,11,2021-06-02T15:23:12Z,2021-06-02T22:57:31Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"This just in: No, he won't and also is clearly deranged.",Ugy_d5AcrTJ54-tVZjZ4AaABAg,39,72,2021-06-02T15:23:12Z,2021-06-04T00:14:16Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,Why do they give any credence to the crazy stuff he says.,UgxCxeyFXPxy0meBmXx4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-04T02:30:56Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,Maggie Haberman is blinking like crazy.. Mister Beast would blush.,UgxCR3x39VuLoAHwSnB4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-04T10:22:21Z
Trump,CNN,Haberman: Trump says he&#39;ll be reinstated as president by August,Maggie Haberman says former President Donald Trump is echoing a QAnon conspiracy theory telling people that he will be reinstated as president by August.,_3-K5txY6hc,"See how he use words (expect) smh, all he doin is leading his followers on to continue beating them out of money. It’s sad how many believe in him still. See if the feds see this since they claim they didn’t kno Jan 6 was goin to be wild 🤦‍♂️",UgxaQOUQeiSDwhQ767p4AaABAg,0,0,2021-06-02T15:23:12Z,2021-06-03T21:28:25Z
