Query,Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes,Video Published,Comment Published
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Every elected official talks about fixing infrastructure to get elected comes time to vote on it.  Lobbyist not enough corporate handouts don't vote on it,UgxMtFCtAoLF-aT3sjt4AaABAg,13,54,2021-06-05T12:31:36Z,2021-06-05T13:31:05Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,The only infrastructure Biden knows is putting together Barbie’s dream house.,Ugwh3TuiCJHakKYcFut4AaABAg,0,2,2021-06-05T12:31:36Z,2021-06-05T15:19:22Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Jim Eagle and Corn Pop....I'd like to have a beer with those guys.,UgyZM_oOzTsCGA-WlPh4AaABAg,2,34,2021-06-05T12:31:36Z,2021-06-05T14:27:24Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Nothing secures your future better than pissing tax payer dollars away.,UgxnuY7Ze0vO38tMJXZ4AaABAg,0,3,2021-06-05T12:31:36Z,2021-06-05T14:47:16Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"Once again...""Build Back Better"" is the exact same slogan the World Economic Forum and ""The Great Reset"" agenda is using.  Think that's just coincidence?  I sure don't.",UgyplqpeijszEKBFEUF4AaABAg,4,9,2021-06-05T12:31:36Z,2021-06-05T15:04:53Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Just keeps digging the hole deeper & deeper.,Ugz2mgoWGLSNVPvSoHJ4AaABAg,11,45,2021-06-05T12:31:36Z,2021-06-05T13:49:41Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"*TRADE OFFER INCOMING*
YOU GIVE ME: YOUR MONEY

YOU RECEIVE: NOTHING",UgxhhLSjhokR8wakWvB4AaABAg,4,26,2021-06-05T12:31:36Z,2021-06-05T13:56:07Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,When Moscow Mitch talk you know it's a lie,UgwcxjB6JtvsYenKQZh4AaABAg,0,3,2021-06-05T12:31:36Z,2021-06-05T14:53:14Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"I’m fine with no deal. The less the government is involved is fine with me. Government, stick to roads and military, the people can do the rest better.",UgwyyoM0pK_1AhI7rYR4AaABAg,7,7,2021-06-05T12:31:36Z,2021-06-05T14:09:26Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"""build back better""
yeah, that catch phrase isn't very catching",Ugys93jQ67koQQ7xKnx4AaABAg,26,61,2021-06-05T12:31:36Z,2021-06-05T13:17:56Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Oh good grief! This bill is 10% about infrastructure so stop calling it an infrastructure bill. Wonder how much Biden and his crew will be getting in kickbacks.,UgyDnEPA9E3EKORxX854AaABAg,0,2,2021-06-05T12:31:36Z,2021-06-05T15:06:05Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"It’s Cheaper to convert Capital Hill
Into a Prison! Real criminals work here",Ugxjo3G0b0MaD14qmHR4AaABAg,14,62,2021-06-05T12:31:36Z,2021-06-05T14:00:37Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"DA, proposed infrastructure, Chancellor Joe will spend the money else where",Ugwd3MxO6_irhx-djxt4AaABAg,0,1,2021-06-05T12:31:36Z,2021-06-05T15:00:42Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"At this point everyone is sitting in their corners with their arms folded. Hopefully one day real leadership will emerge. We don’t get to higher levels of consciousness this way. We don’t get to higher types of civilization this way. 

Or maybe we do - through learning from these mistakes.",UgzOoy8cfn42cLYe3xF4AaABAg,9,7,2021-06-05T12:31:36Z,2021-06-05T14:24:15Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"Now is the time excelebrate the progress we have been making???? Excelebrate??? Really???
""They are really showing themselves to be doing really well, C""mon maaaaan"".",Ugzx5-DPCcl_QnGKrIl4AaABAg,1,6,2021-06-05T12:31:36Z,2021-06-05T14:34:55Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,A 7 year old can tell you throwing out that much money is a bad idea,UgwfC-tgMQqRPYPY6KN4AaABAg,0,1,2021-06-05T12:31:36Z,2021-06-05T15:07:46Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,“Which side are you on?”  We have two different societies living together,UgzUZ_f1uiJb2vA7p4N4AaABAg,27,42,2021-06-05T12:31:36Z,2021-06-05T14:22:00Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Politicians build back better means build their bank accounts back bigger...... Reminds me what someone said once: the American citizens knew what the representatives are doing they would all be in jail,UgyrEa72SAmAbCKJmaV4AaABAg,3,13,2021-06-05T12:31:36Z,2021-06-05T14:26:52Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,HOW ABOUT NOT SPENDING TRILLIONS OF TAXPAYERS DOLLARS?!,UgzbM87RcX8StOmeb7V4AaABAg,1,32,2021-06-05T12:31:36Z,2021-06-05T14:48:45Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,How about “shovel ready” lol,Ugzlgy8N9ln6D8mYTVB4AaABAg,2,10,2021-06-05T12:31:36Z,2021-06-05T13:34:33Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,This administration “Build Back Better “ Meaning they will be plundering almost all of the trillions of dollars 💵 put all the money 💰 into Offshore accounts 😂,UgwI0g-8OfAjzRi1j-54AaABAg,0,0,2021-06-05T12:31:36Z,2021-06-05T15:14:18Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"Biden is bending over backwards trying to compromise with the Republicans to the detriment of middle-class America.  If it's not benefiting the 1%, then the Republicans are not going to approve of it; however, they will easily and hypocritically take credit when Biden's policies help their constituents even when they voted against that help.",Ugy7-1X7sKmtIVfFkad4AaABAg,0,1,2021-06-05T12:31:36Z,2021-06-05T15:21:15Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"They are asking for an absurd amount of money that they know we don't approve of. They want us to say no, it buys them more time to do nothing because a fraud was elected who doesn't know how to be President.",UgygCX5nzf-uVGeidap4AaABAg,2,4,2021-06-05T12:31:36Z,2021-06-05T14:39:46Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"First rule of government spending;

Why have just one when you can have two at double the price.",Ugwh088tck2jJ2uvjWF4AaABAg,0,18,2021-06-05T12:31:36Z,2021-06-05T14:15:17Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"Think for yourself, question authority.",UgyFUsr0kvhrsy28K214AaABAg,16,42,2021-06-05T12:31:36Z,2021-06-05T13:21:17Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,I love how news media’s have to cut up Biden’s bits to a sentence cause he falls apart every other sentence.,UgzLgSE5afC5NoOk91x4AaABAg,5,42,2021-06-05T12:31:36Z,2021-06-05T14:19:34Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,The new definition of unity,Ugz8IN72QeyCwuGWXPR4AaABAg,3,12,2021-06-05T12:31:36Z,2021-06-05T13:52:55Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,I trust gas station sushi in July more than CBS news.,Ugz2IRCrbR7NfMaxTKZ4AaABAg,3,26,2021-06-05T12:31:36Z,2021-06-05T14:11:30Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"There's enough money in his plan to attend to infrastructure and hand out $2,000 checks to the people who need it.",Ugzo1Mg0s7XMkawQgEZ4AaABAg,0,0,2021-06-05T12:31:36Z,2021-06-05T15:24:26Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"Oh nooo, people gathering around the DOPE HOUSE again",UgybcyhndN22H4e8Gl54AaABAg,0,0,2021-06-05T12:31:36Z,2021-06-05T15:01:10Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"""F"" Biden and his insane deficient spending. I hope the GOP continues to block him for the rest of his sad term which can't be over soon enough. Here's hoping the nation can survive the assault of a president that hates the country he was supposedly ""elected"" to lead!",UgzlYBoWzWH1tsPJLwF4AaABAg,1,7,2021-06-05T12:31:36Z,2021-06-05T14:35:02Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"So when trump did not like what the Dems where doing and tried to go around them he was a monster, yet when Biden does the same thing and tries to go around the Reps its totally fine? Uhm your hypocrisy is showing whom ever is trying to spin this as good. To be fair and equal no matter whom did it if it was bad then its bad, if you change it then its good and your past judgment was wrong so therefore you where wrong the first time you past judgment. Then the first person whom did it was good and you can no longer use the action against them, if you do then the second person is wrong and should be treated as badly as the first.",UgwISG1lKG_PeQqCQ6p4AaABAg,1,15,2021-06-05T12:31:36Z,2021-06-05T14:32:42Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Biden and his puppeteers are like a teenager getting their first credit card and not understanding that it has to be paid off,UgzJ0DF-iDqkv0MAaal4AaABAg,8,37,2021-06-05T12:31:36Z,2021-06-05T14:32:27Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Can't wait until all the trumpers rise up again thinking they are saving us all. Hopefully this time our military just puts them all down.,UgzplL4v8S03k8PiB0V4AaABAg,0,1,2021-06-05T12:31:36Z,2021-06-05T14:50:26Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,These senior citizens in congress act like high school children!,UgzPOlkYKAT-t10Efq54AaABAg,6,26,2021-06-05T12:31:36Z,2021-06-05T13:39:18Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,So much unity,UgxhyCc557bhu0dpQal4AaABAg,17,27,2021-06-05T12:31:36Z,2021-06-05T13:15:58Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"I only laugh I hear bipartisan this bipartisan that, but see nothing bipartisan",Ugy4u8-inImJCGz7cE54AaABAg,0,15,2021-06-05T12:31:36Z,2021-06-05T13:19:17Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"Damn, more shocking, breaking news. What color is grass?",UgxZFdk765PqUe3upPh4AaABAg,2,5,2021-06-05T12:31:36Z,2021-06-05T14:02:04Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Joe Manchin.  The only Democrat with half a brain.,UgzLMfKFuIvngXci_9Z4AaABAg,1,3,2021-06-05T12:31:36Z,2021-06-05T14:44:10Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,“Build back better”.   The same sentiments of the European Union.,UgxazP5RJ0Jzt9IuNJ94AaABAg,5,29,2021-06-05T12:31:36Z,2021-06-05T14:32:21Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Of course they rejected it. Probably less money for their lobbyists.,UgzINk5DHCAUMAaSugt4AaABAg,3,32,2021-06-05T12:31:36Z,2021-06-05T13:37:18Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"It's funny to see all these comments about politicians trying to sneak money into their own bank accounts. Trump spent 4 years having the government use almost exclusively his own hotels and resorts, and it wasn't for free. They even hiked the prices at those places anytime a foreign dignitary came to town. That was all out in the open and nothing happened, why would a politician even need to be sneaky at this point?",Ugwo6a832Ey7xffqy_R4AaABAg,0,1,2021-06-05T12:31:36Z,2021-06-05T14:59:37Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,If the democrats could do it just by themselves they would. The thing is they can't especially with some democrats voting more with Republicans. So good luck trying to force it through,Ugzshxx7QCFhQ32dHv94AaABAg,0,0,2021-06-05T12:31:36Z,2021-06-05T14:34:07Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Elections have consequences.,Ugz6lQeKsEQJh7cnf1N4AaABAg,5,12,2021-06-05T12:31:36Z,2021-06-05T14:01:36Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"Yes, just ram democratic policies down their throat like they did to us for 4 years 👏",UgwsTi8za43pbyT6TfF4AaABAg,0,0,2021-06-05T12:31:36Z,2021-06-05T15:24:40Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,The pentagon gave $39M to the bat flu lab.,UgznbLNbWGkGkzdtwnB4AaABAg,3,42,2021-06-05T12:31:36Z,2021-06-05T14:10:35Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"One day soon, both parties will just stop all the play acting and merge into one useless party. 
*The corporations party.*",Ugw7OZDUFJussq7nLrF4AaABAg,0,0,2021-06-05T12:31:36Z,2021-06-05T15:11:53Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,*President Mumbles McTeleprompter is dedicated to his plan so he can destroy the US economy even faster.*,UgyBDTvBXIU8WzYlJ514AaABAg,4,32,2021-06-05T12:31:36Z,2021-06-05T13:39:06Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"Then there will be no infrastructure bill passed whatsoever.
Great, the last thing this country needs to be doing right now is spending (printing) more money.

Obstructing the other side is the single best thing that ANY politician in DC can do, because it is when they actually start getting things done, that things start going SO wrong.",UgxGA68jRnR115twcgh4AaABAg,0,0,2021-06-05T12:31:36Z,2021-06-05T14:51:44Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"Notice press stays quiet on the Minnesota riots. 
It's a war zone out there. 
Pray for our police.",Ugxam_EoyT_Ku0C5mkZ4AaABAg,0,0,2021-06-05T12:31:36Z,2021-06-05T15:13:29Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Got to waste a ton of money!   Inflation is here - stop spending.,UgyyvXi5QvQX1s986Ll4AaABAg,3,15,2021-06-05T12:31:36Z,2021-06-05T13:43:30Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"Calling non infrastructure, infrastructure is crazy in itself.",UgznLQulAfcHWG9mLp14AaABAg,4,15,2021-06-05T12:31:36Z,2021-06-05T15:03:03Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"Who didn't see that coming, 
That's the way democrats play ,they claim to be bipartisan, but will never accept any offer by the GOP ,but when they refuse the democrats offer ,they'll cry the GOP is not being bipartisan.",UgxDlhjnnf54h02MMO94AaABAg,0,0,2021-06-05T12:31:36Z,2021-06-05T14:46:25Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,If we print any more money they are going to start keeping lumber in fort Knox.,Ugytpo9cmBqNLEmlGZB4AaABAg,0,0,2021-06-05T12:31:36Z,2021-06-05T15:18:39Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Too funny tell Biden he gets nothing done now,UgwObDEjKXrsssO2IDN4AaABAg,0,7,2021-06-05T12:31:36Z,2021-06-05T14:25:40Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"""She looks like she's 19"" meaning grandpa joe would do her now forgetting he's not on his buddies island",Ugw92MhxsbNMalEcIFB4AaABAg,4,9,2021-06-05T12:31:36Z,2021-06-05T13:21:38Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Arizona audit--Save America!,Ugy2AbrIPYUMWL76JfN4AaABAg,0,1,2021-06-05T12:31:36Z,2021-06-05T14:52:41Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"That’s how it works…ask for more than is needed knowing there will be counter. Counter with a low ball then both compromise in the middle, so everyone looks like a winner. Except of course the taxpayers who are picking up the tab for this and all the other domestic and foreign policies the Biden administration is freely handing out.",UgxoQSLqMJ0466wbjy94AaABAg,0,0,2021-06-05T12:31:36Z,2021-06-05T14:41:44Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,We will never move forward when the GOP continually stand in the way.,Ugzh7Sn-5EqOay_9QMt4AaABAg,2,1,2021-06-05T12:31:36Z,2021-06-05T14:12:26Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Must not have been enough pork for the dem donor's pockets.  Stop spending money we dont have!!!! Your so called infastructure bill that you said was a jobs bill not infastructure after you were called out for only 8% of it actually going to infastructure.  The Joke Biden admin is the worst in history.  I pray we survive the next 4 years.,UgyDpwfXO4VZCuBDI894AaABAg,0,1,2021-06-05T12:31:36Z,2021-06-05T14:36:42Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Biden reminds me of palpatine and kamel toe would be darth vader.,UgyPKi_7t4JwhwSlgsl4AaABAg,1,9,2021-06-05T12:31:36Z,2021-06-05T13:30:59Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Of course they did the Republicans took out all the pork barrel crap the Democrats had in it for their own bank accounts and special interests.,Ugx2yqw48hPKSCPhtcx4AaABAg,0,1,2021-06-05T12:31:36Z,2021-06-05T14:35:21Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"And included in this bill is 24 million dollars to study the matting call of a frog in the city vs a frog in the country, a tunnel in Nancy Pelosi’s district of California to a contractor who was major campaign contributor . These are just two examples of worthless spending the Democrats want passed !",UgzAXCB_M7WpjrOSxrR4AaABAg,0,0,2021-06-05T12:31:36Z,2021-06-05T15:14:41Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Well there goes our economy. Prepare for insane inflation 🤦🏼‍♂️,UgzYbm3TzrBiDF3lo3d4AaABAg,0,0,2021-06-05T12:31:36Z,2021-06-05T15:10:10Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,I actually question both parties tbh. But Democrats and Progressivist do have a point we need a large sum of currency to boost the economy and to aid our younger generation!,UgysDrL7Vofm4aY6Uzd4AaABAg,0,0,2021-06-05T12:31:36Z,2021-06-05T15:12:43Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,wtf is so bipartisan when it comes to deal making between the parties   real progress we've been making....... yeah right!!,Ugz1OAeSMpOZ-qdj-qV4AaABAg,0,1,2021-06-05T12:31:36Z,2021-06-05T15:15:36Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,**AND YOU REJECT WUHAN DEVELOPMENTS** 😄,Ugz-gGdkKiWbUiiHEdN4AaABAg,0,12,2021-06-05T12:31:36Z,2021-06-05T14:09:31Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Why don't you tell people what Democrats are really wanting to spend money on. Nothing to do with infrastructure.,UgxPbC99QK0hoijB8TF4AaABAg,0,0,2021-06-05T12:31:36Z,2021-06-05T14:52:33Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,Immediately went straight to the comment section and I am not disappointed 😂,UgwkoLCR1B7H3Ut0oPB4AaABAg,14,17,2021-06-05T12:31:36Z,2021-06-05T13:26:56Z
Biden,CBS This Morning,"Biden, Democrats reject GOP infrastructure counteroffer","Negotiations between the White House and Republican lawmakers about President Biden's proposed infrastructure plan continue. However, both sides remain ...",CYG9lQpkYiM,"Interesting how liberal media outlet news always seems to gather more thumbs down than up and mostly negative comments. But everybody loves Biden, the most popular president ever.",Ugzna_h5ClKRMVMrnyd4AaABAg,1,23,2021-06-05T12:31:36Z,2021-06-05T14:39:26Z
